n,perspective,condition,flood_1,wind_1,flood_2,wind_2,decision,forced_decision,prior
16,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
17,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
17,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
17,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
17,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
18,roleplay,uncertainty,16,135,16,145,Evacuate,Stay,with
18,roleplay,uncertainty,16,135,16,140,Evacuate,Stay,without
18,roleplay,uncertainty,16,135,16,140,Evacuate,Evacuate,with
18,roleplay,uncertainty,16,135,16,140,Evacuate,Evacuate,without
19,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,with
19,roleplay,uncertainty,12,120,16,140,Evacuate,Stay,without
19,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,with
19,roleplay,uncertainty,12,120,16,140,Evacuate,Evacuate,without
20,roleplay,uncertainty,14,110,16,140,Evacuate,Stay,with
20,roleplay,uncertainty,14,110,16,140,Evacuate,Stay,without
20,roleplay,uncertainty,14,110,16,145,Evacuate,Evacuate,with
20,roleplay,uncertainty,14,110,16,140,Evacuate,Evacuate,without
11,roleplay,utility,14,130,18,155,Evacuate,Stay,with
11,roleplay,utility,14,130,20,150,Evacuate,Stay,without
11,roleplay,utility,14,130,18,155,Evacuate,Evacuate,with
11,roleplay,utility,14,130,18,145,Evacuate,Evacuate,without
12,roleplay,utility,12,120,16,140,Evacuate,Stay,with
12,roleplay,utility,12,120,18,145,Evacuate,Stay,without
12,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
12,roleplay,utility,12,120,18,145,Evacuate,Evacuate,without
13,roleplay,utility,12,120,16,140,Evacuate,Stay,with
13,roleplay,utility,12,120,16,140,Evacuate,Stay,without
13,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
13,roleplay,utility,12,120,18,145,Evacuate,Evacuate,without
14,roleplay,utility,14,135,18,155,Evacuate,Stay,with
14,roleplay,utility,14,135,18,145,Evacuate,Stay,without
14,roleplay,utility,14,135,18,145,Evacuate,Evacuate,with
14,roleplay,utility,14,135,18,145,Evacuate,Evacuate,without
15,roleplay,utility,14,125,18,145,Evacuate,Stay,with
15,roleplay,utility,14,125,18,145,Evacuate,Stay,without
15,roleplay,utility,14,125,18,145,Evacuate,Evacuate,with
15,roleplay,utility,14,125,18,145,Evacuate,Evacuate,without
16,roleplay,utility,12,120,16,140,Evacuate,Stay,with
16,roleplay,utility,12,120,18,145,Evacuate,Stay,without
16,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
16,roleplay,utility,12,120,18,145,Evacuate,Evacuate,without
17,roleplay,utility,14,130,18,150,Evacuate,Stay,with
17,roleplay,utility,14,130,18,145,Evacuate,Stay,without
17,roleplay,utility,14,130,18,145,Evacuate,Evacuate,with
17,roleplay,utility,14,130,20,150,Evacuate,Evacuate,without
18,roleplay,utility,12,120,16,140,Evacuate,Stay,with
18,roleplay,utility,12,120,16,140,Evacuate,Stay,without
18,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
18,roleplay,utility,12,120,18,145,Evacuate,Evacuate,without
19,roleplay,utility,12,120,16,140,Evacuate,Stay,with
19,roleplay,utility,12,120,18,145,Evacuate,Stay,without
19,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
19,roleplay,utility,12,120,18,145,Evacuate,Evacuate,without
20,roleplay,utility,12,120,16,140,Evacuate,Stay,with
20,roleplay,utility,12,120,16,140,Evacuate,Stay,without
20,roleplay,utility,12,120,16,140,Evacuate,Evacuate,with
20,roleplay,utility,12,120,18,145,Evacuate,Evacuate,without
11,predict,worse,14,115,18,145,Evacuate,Stay,with
11,predict,worse,14,115,18,140,Evacuate,Stay,without
11,predict,worse,14,115,18,145,Evacuate,Evacuate,with
11,predict,worse,14,115,18,140,Evacuate,Evacuate,without
12,predict,worse,12,120,16,140,Evacuate,Stay,with
12,predict,worse,12,120,18,140,Evacuate,Stay,without
12,predict,worse,12,120,16,140,Evacuate,Evacuate,with
12,predict,worse,12,120,18,145,Evacuate,Evacuate,without
13,predict,worse,12,120,16,140,Evacuate,Stay,with
13,predict,worse,12,120,18,145,Evacuate,Stay,without
13,predict,worse,12,120,16,140,Evacuate,Evacuate,with
13,predict,worse,12,120,20,140,Evacuate,Evacuate,without
14,predict,worse,12,120,16,140,Evacuate,Stay,with
14,predict,worse,12,120,18,140,Evacuate,Stay,without
14,predict,worse,12,120,16,140,Evacuate,Evacuate,with
14,predict,worse,12,120,18,140,Evacuate,Evacuate,without
15,predict,worse,12,120,16,140,Evacuate,Stay,with
15,predict,worse,12,120,18,140,Evacuate,Stay,without
15,predict,worse,12,120,16,140,Evacuate,Evacuate,with
15,predict,worse,12,120,18,140,Evacuate,Evacuate,without
16,predict,worse,12,120,16,140,Evacuate,Stay,with
16,predict,worse,12,120,18,140,Evacuate,Stay,without
16,predict,worse,12,120,16,140,Evacuate,Evacuate,with
16,predict,worse,12,120,18,140,Evacuate,Evacuate,without
17,predict,worse,10,120,16,140,Evacuate,Stay,with
17,predict,worse,10,120,16,140,Evacuate,Stay,without
17,predict,worse,10,120,18,145,Evacuate,Evacuate,with
17,predict,worse,10,120,18,140,Evacuate,Evacuate,without
18,predict,worse,12,120,16,140,Evacuate,Stay,with
18,predict,worse,12,120,18,140,Evacuate,Stay,without
18,predict,worse,12,120,16,140,Evacuate,Evacuate,with
18,predict,worse,12,120,18,140,Evacuate,Evacuate,without
19,predict,worse,12,120,16,140,Evacuate,Stay,with
19,predict,worse,12,120,18,140,Evacuate,Stay,without
19,predict,worse,12,120,16,140,Evacuate,Evacuate,with
19,predict,worse,12,120,18,140,Evacuate,Evacuate,without
20,predict,worse,10,115,18,145,Evacuate,Stay,with
20,predict,worse,10,115,16,140,Evacuate,Stay,without
20,predict,worse,10,115,15,145,Evacuate,Evacuate,with
20,predict,worse,10,115,18,140,Evacuate,Evacuate,without
11,predict,better,14,125,10,105,Evacuate,Stay,with
11,predict,better,14,125,8,100,Evacuate,Stay,without
11,predict,better,14,125,6,95,Evacuate,Evacuate,with
11,predict,better,14,125,8,100,Evacuate,Evacuate,without
12,predict,better,12,120,8,100,Evacuate,Stay,with
12,predict,better,12,120,8,100,Evacuate,Stay,without
12,predict,better,12,120,8,100,Evacuate,Evacuate,with
12,predict,better,12,120,8,100,Evacuate,Evacuate,without
13,predict,better,12,120,8,100,Evacuate,Stay,with
13,predict,better,12,120,6,95,Evacuate,Stay,without
13,predict,better,12,120,8,100,Evacuate,Evacuate,with
13,predict,better,12,120,8,100,Evacuate,Evacuate,without
14,predict,better,14,125,10,105,Evacuate,Stay,with
14,predict,better,14,125,8,100,Evacuate,Stay,without
14,predict,better,14,125,9,105,Evacuate,Evacuate,with
14,predict,better,14,125,8,100,Evacuate,Evacuate,without
15,predict,better,12,120,8,100,Evacuate,Stay,with
15,predict,better,12,120,8,100,Evacuate,Stay,without
15,predict,better,12,120,8,100,Evacuate,Evacuate,with
15,predict,better,12,120,8,100,Evacuate,Evacuate,without
16,predict,better,12,120,8,100,Evacuate,Stay,with
16,predict,better,12,120,6,100,Evacuate,Stay,without
16,predict,better,12,120,8,100,Evacuate,Evacuate,with
16,predict,better,12,120,8,100,Evacuate,Evacuate,without
17,predict,better,12,120,8,100,Evacuate,Stay,with
17,predict,better,12,120,8,100,Evacuate,Stay,without
17,predict,better,12,120,8,100,Evacuate,Evacuate,with
17,predict,better,12,120,8,100,Evacuate,Evacuate,without
18,predict,better,15,120,8,100,Evacuate,Stay,with
18,predict,better,15,120,8,100,Evacuate,Stay,without
18,predict,better,15,120,9,105,Evacuate,Evacuate,with
18,predict,better,15,120,10,100,Evacuate,Evacuate,without
19,predict,better,12,120,8,100,Evacuate,Stay,with
19,predict,better,12,120,8,100,Evacuate,Stay,without
19,predict,better,12,120,8,100,Evacuate,Evacuate,with
19,predict,better,12,120,8,100,Evacuate,Evacuate,without
20,predict,better,12,120,8,100,Evacuate,Stay,with
20,predict,better,12,120,6,100,Evacuate,Stay,without
20,predict,better,12,120,8,100,Evacuate,Evacuate,with
20,predict,better,12,120,8,100,Evacuate,Evacuate,without
11,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
11,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
11,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
11,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
12,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
12,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
12,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
12,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
13,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
13,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
13,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
13,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
14,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
14,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
14,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
14,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
15,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
15,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
15,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
15,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
16,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
16,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
16,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
16,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
17,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
17,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
17,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
17,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
18,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
18,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
18,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
18,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
19,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
19,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
19,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
19,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
20,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
20,predict,uncertainty,12,120,16,140,Evacuate,Stay,without
20,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
20,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,without
11,predict,utility,12,120,16,140,Evacuate,Stay,with
11,predict,utility,12,120,16,140,Evacuate,Stay,without
11,predict,utility,12,120,16,140,Evacuate,Evacuate,with
11,predict,utility,12,120,18,140,Evacuate,Evacuate,without
12,predict,utility,12,120,16,140,Evacuate,Stay,with
12,predict,utility,12,120,18,140,Evacuate,Stay,without
12,predict,utility,12,120,16,140,Evacuate,Evacuate,with
12,predict,utility,12,120,18,140,Evacuate,Evacuate,without
13,predict,utility,12,120,16,140,Evacuate,Stay,with
13,predict,utility,12,120,18,140,Evacuate,Stay,without
13,predict,utility,12,120,16,140,Evacuate,Evacuate,with
13,predict,utility,12,120,18,140,Evacuate,Evacuate,without
14,predict,utility,12,120,16,140,Evacuate,Stay,with
14,predict,utility,12,120,20,140,Stay,Stay,without
14,predict,utility,12,120,16,140,Evacuate,Evacuate,with
14,predict,utility,12,120,18,140,Stay,Evacuate,without
15,predict,utility,14,120,18,145,Evacuate,Stay,with
15,predict,utility,14,120,18,145,Evacuate,Stay,without
15,predict,utility,14,120,18,145,Evacuate,Evacuate,with
15,predict,utility,14,120,18,140,Evacuate,Evacuate,without
16,predict,utility,10,120,18,145,Evacuate,Stay,with
16,predict,utility,10,120,18,140,Evacuate,Stay,without
16,predict,utility,10,120,16,140,Evacuate,Evacuate,with
16,predict,utility,10,120,18,140,Evacuate,Evacuate,without
17,predict,utility,12,120,16,140,Evacuate,Stay,with
17,predict,utility,12,120,18,140,Evacuate,Stay,without
