n,perspective,condition,flood_1,wind_1,flood_2,wind_2,decision,forced_decision,prior
18,roleplay,worse,20,120,24,140,Evacuate,Evacuate,with
18,roleplay,worse,20,120,24,160,Evacuate,Evacuate,without
19,roleplay,worse,8,105,16,140,Evacuate,Stay,with
19,roleplay,worse,8,105,16,140,Evacuate,Stay,without
19,roleplay,worse,8,105,16,140,Evacuate,Evacuate,with
19,roleplay,worse,8,105,16,140,Evacuate,Evacuate,without
20,roleplay,worse,8,120,16,140,Evacuate,Stay,with
20,roleplay,worse,8,120,24,160,Evacuate,Stay,without
20,roleplay,worse,8,120,16,140,Evacuate,Evacuate,with
20,roleplay,worse,8,120,24,160,Evacuate,Evacuate,without
16,roleplay,better,4,120,7,100,Stay,Stay,with
16,roleplay,better,4,120,8,100,Evacuate,Stay,without
16,roleplay,better,4,120,7,100,Stay,Evacuate,with
16,roleplay,better,4,120,6,100,Evacuate,Evacuate,without
17,roleplay,better,4,120,7,100,Stay,Stay,with
17,roleplay,better,4,120,8,100,Evacuate,Stay,without
17,roleplay,better,4,120,7,100,Stay,Evacuate,with
17,roleplay,better,4,120,10,100,Evacuate,Evacuate,without
18,roleplay,better,8,105,7,100,Evacuate,Stay,with
18,roleplay,better,8,105,10,100,Evacuate,Stay,without
18,roleplay,better,8,105,7,110,Evacuate,Evacuate,with
18,roleplay,better,8,105,2,80,Evacuate,Evacuate,without
19,roleplay,better,16,120,8,100,Evacuate,Stay,with
19,roleplay,better,16,120,6,100,Evacuate,Stay,without
19,roleplay,better,16,120,10,110,Evacuate,Evacuate,with
19,roleplay,better,16,120,6,110,Evacuate,Evacuate,without
20,roleplay,better,4,120,7,100,Evacuate,Stay,with
20,roleplay,better,4,120,6,100,Evacuate,Stay,without
20,roleplay,better,4,120,7,100,Evacuate,Evacuate,with
20,roleplay,better,4,120,6,100,Evacuate,Evacuate,without
16,roleplay,uncertainty,8,120,16,145,Evacuate,Stay,with
16,roleplay,uncertainty,8,120,16,145,Evacuate,Stay,without
16,roleplay,uncertainty,8,120,16,145,Evacuate,Evacuate,with
16,roleplay,uncertainty,8,120,18,150,Evacuate,Evacuate,without
17,roleplay,uncertainty,4,120,16,140,Evacuate,Stay,with
17,roleplay,uncertainty,4,120,16,145,Evacuate,Stay,without
17,roleplay,uncertainty,4,120,16,140,Evacuate,Evacuate,with
17,roleplay,uncertainty,4,120,18,140,Evacuate,Evacuate,without
18,roleplay,uncertainty,10,120,16,145,Evacuate,Stay,with
18,roleplay,uncertainty,10,120,18,145,Evacuate,Stay,without
18,roleplay,uncertainty,10,120,16,145,Evacuate,Evacuate,with
18,roleplay,uncertainty,10,120,18,145,Evacuate,Evacuate,without
19,roleplay,uncertainty,4,120,16,140,Stay,Stay,with
19,roleplay,uncertainty,4,120,18,145,Evacuate,Stay,without
19,roleplay,uncertainty,4,120,14,145,Stay,Evacuate,with
19,roleplay,uncertainty,4,120,18,145,Evacuate,Evacuate,without
20,roleplay,uncertainty,8,120,16,145,Stay,Stay,with
20,roleplay,uncertainty,8,120,18,145,Evacuate,Stay,without
20,roleplay,uncertainty,8,120,16,145,Stay,Evacuate,with
20,roleplay,uncertainty,8,120,18,145,Evacuate,Evacuate,without
16,roleplay,utility,8,105,16,140,Stay,Stay,with
16,roleplay,utility,8,105,16,140,Evacuate,Stay,without
16,roleplay,utility,8,105,16,140,Stay,Evacuate,with
16,roleplay,utility,8,105,16,140,Evacuate,Evacuate,without
17,roleplay,utility,8,120,16,140,Evacuate,Stay,with
17,roleplay,utility,8,120,16,140,Evacuate,Stay,without
17,roleplay,utility,8,120,16,140,Evacuate,Evacuate,with
17,roleplay,utility,8,120,24,140,Evacuate,Evacuate,without
18,roleplay,utility,8,120,16,140,Evacuate,Stay,with
18,roleplay,utility,8,120,24,160,Evacuate,Stay,without
18,roleplay,utility,8,120,16,140,Evacuate,Evacuate,with
18,roleplay,utility,8,120,24,150,Evacuate,Evacuate,without
19,roleplay,utility,4,120,12,160,Stay,Stay,with
19,roleplay,utility,4,120,24,160,Evacuate,Stay,without
19,roleplay,utility,4,120,12,140,Stay,Evacuate,with
19,roleplay,utility,4,120,24,140,Evacuate,Evacuate,without
20,roleplay,utility,4,120,12,140,Evacuate,Stay,with
20,roleplay,utility,4,120,24,160,Evacuate,Stay,without
20,roleplay,utility,4,120,12,140,Evacuate,Evacuate,with
20,roleplay,utility,4,120,24,160,Evacuate,Evacuate,without
16,predict,worse,16,135,16,140,Stay,Stay,with
16,predict,worse,16,135,16,140,Evacuate,Stay,without
16,predict,worse,16,135,16,140,Stay,Evacuate,with
16,predict,worse,16,135,24,140,Evacuate,Evacuate,without
17,predict,worse,12,105,16,140,Stay,Stay,with
17,predict,worse,12,105,24,140,Evacuate,Stay,without
17,predict,worse,12,105,16,140,Stay,Evacuate,with
17,predict,worse,12,105,16,140,Evacuate,Evacuate,without
18,predict,worse,12,120,24,140,Evacuate,Stay,with
18,predict,worse,12,120,24,160,Evacuate,Stay,without
18,predict,worse,12,120,24,150,Evacuate,Evacuate,with
18,predict,worse,12,120,24,140,Evacuate,Evacuate,without
19,predict,worse,12,105,16,140,Stay,Stay,with
19,predict,worse,12,105,24,160,Evacuate,Stay,without
19,predict,worse,12,105,16,140,Stay,Evacuate,with
19,predict,worse,12,105,16,140,Evacuate,Evacuate,without
20,predict,worse,12,135,16,150,Evacuate,Stay,with
20,predict,worse,12,135,16,140,Evacuate,Stay,without
20,predict,worse,12,135,16,140,Evacuate,Evacuate,with
20,predict,worse,12,135,16,140,Evacuate,Evacuate,without
16,predict,better,12,105,10,100,Stay,Stay,with
16,predict,better,12,105,8,100,Stay,Stay,without
16,predict,better,12,105,8,100,Stay,Evacuate,with
16,predict,better,12,105,6,100,Stay,Evacuate,without
17,predict,better,12,120,8,100,Evacuate,Stay,with
17,predict,better,12,120,8,100,Evacuate,Stay,without
17,predict,better,12,120,8,100,Evacuate,Evacuate,with
17,predict,better,12,120,6,100,Evacuate,Evacuate,without
18,predict,better,16,120,10,100,Evacuate,Stay,with
18,predict,better,16,120,8,100,Evacuate,Stay,without
18,predict,better,16,120,10,100,Evacuate,Evacuate,with
18,predict,better,16,120,8,100,Evacuate,Evacuate,without
19,predict,better,12,135,10,100,Evacuate,Stay,with
19,predict,better,12,135,8,100,Evacuate,Stay,without
19,predict,better,12,135,8,100,Evacuate,Evacuate,with
19,predict,better,12,135,8,100,Evacuate,Evacuate,without
20,predict,better,16,110,10,100,Stay,Stay,with
20,predict,better,16,110,8,100,Evacuate,Stay,without
20,predict,better,16,110,10,100,Stay,Evacuate,with
20,predict,better,16,110,8,100,Evacuate,Evacuate,without
16,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
16,predict,uncertainty,12,120,18,145,Evacuate,Stay,without
16,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
16,predict,uncertainty,12,120,17,145,Evacuate,Evacuate,without
17,predict,uncertainty,12,110,16,145,Stay,Stay,with
17,predict,uncertainty,12,110,16,145,Evacuate,Stay,without
17,predict,uncertainty,12,110,16,145,Stay,Evacuate,with
17,predict,uncertainty,12,110,18,150,Evacuate,Evacuate,without
18,predict,uncertainty,16,135,16,140,Stay,Stay,with
18,predict,uncertainty,16,135,16,145,Evacuate,Stay,without
18,predict,uncertainty,16,135,16,140,Stay,Evacuate,with
18,predict,uncertainty,16,135,18,145,Evacuate,Evacuate,without
19,predict,uncertainty,12,120,16,140,Evacuate,Stay,with
19,predict,uncertainty,12,120,16,145,Evacuate,Stay,without
19,predict,uncertainty,12,120,16,140,Evacuate,Evacuate,with
19,predict,uncertainty,12,120,16,145,Evacuate,Evacuate,without
20,predict,uncertainty,16,120,16,140,Evacuate,Stay,with
20,predict,uncertainty,16,120,16,145,Evacuate,Stay,without
20,predict,uncertainty,16,120,16,140,Evacuate,Evacuate,with
20,predict,uncertainty,16,120,18,150,Evacuate,Evacuate,without
16,predict,utility,12,120,24,150,Stay,Stay,with
16,predict,utility,12,120,16,140,Evacuate,Stay,without
16,predict,utility,12,120,16,140,Stay,Evacuate,with
16,predict,utility,12,120,16,140,Evacuate,Evacuate,without
17,predict,utility,4,120,24,140,Stay,Stay,with
17,predict,utility,4,120,24,140,Evacuate,Stay,without
17,predict,utility,4,120,16,140,Stay,Evacuate,with
17,predict,utility,4,120,16,140,Evacuate,Evacuate,without
18,predict,utility,12,135,16,145,Evacuate,Stay,with
18,predict,utility,12,135,16,140,Evacuate,Stay,without
18,predict,utility,12,135,24,150,Evacuate,Evacuate,with
18,predict,utility,12,135,8,140,Evacuate,Evacuate,without
19,predict,utility,10,120,17,140,Evacuate,Stay,with
19,predict,utility,10,120,24,140,Evacuate,Stay,without
19,predict,utility,10,120,16,140,Evacuate,Evacuate,with
19,predict,utility,10,120,16,140,Evacuate,Evacuate,without
20,predict,utility,12,120,16,140,Evacuate,Stay,with
20,predict,utility,12,120,16,140,Evacuate,Stay,without
20,predict,utility,12,120,24,140,Evacuate,Evacuate,with
20,predict,utility,12,120,24,140,Evacuate,Evacuate,without
