perspective,item,Blender_1,Blender_2,Coffee maker_1,Coffee maker_2,Desk lamp_1,Desk lamp_2,Kettle_1,Kettle_2,Photo Frame_1,Photo Frame_2,Radio_1,Radio_2,Sandwich maker_1,Sandwich maker_2,Sleeping bag_1,Sleeping bag_2,Table Fan_1,Table Fan_2,Toaster_1,Toaster_2,choices_1,choices_2,choices_diff,decision,forced_decision,prior,Chicken wings_1,Chicken wings_2,French fries_1,French fries_2,Fried chicken_1,Fried chicken_2,Grilled Cheeses_1,Grilled Cheeses_2,Hamburgers_1,Hamburgers_2,Mashed potatoes_1,Mashed potatoes_2,Pasta_1,Pasta_2,Pizza_1,Pizza_2,Salad_1,Salad_2,Sushi_1,Sushi_2,Apple_1,Apple_2,Banana_1,Banana_2,Cherry_1,Cherry_2,Kiwi_1,Kiwi_2,Mango_1,Mango_2,Orange_1,Orange_2,Papaya_1,Papaya_2,Pineapple_1,Pineapple_2,Strawberry_1,Strawberry_2,Watermelon_1,Watermelon_2
self,object,7,6,8,8,6,7,7,7,5,5,6,6,6,6,4,4,7,7,7,7,Coffee maker,Photo Frame,3,Coffee maker,Coffee maker,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
self,object,7,7,8,8,6,6,7,7,5,5,6,6,6,6,4,4,7,7,7,7,Coffee maker,Photo Frame,3,Coffee maker,Photo Frame,with,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
self,object,7,5,8,7,6,6,7,6,5,4,6,3,6,4,4,2,7,5,7,6,Coffee maker,Photo Frame,3,Coffee maker,Photo Frame,without,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,French fries,0,Fried chicken,Fried chicken,with,7,7,8,7,8,9,7,7,8,8,7,7,8,8,9,9,6,6,7,7,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,French fries,0,Fried chicken,Fried chicken,without,7,7,8,8,8,9,7,8,8,8,7,7,8,8,9,9,6,6,7,7,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,French fries,0,Fried chicken,French fries,with,7,7,8,8,8,7,7,7,8,8,7,7,8,8,9,9,6,6,7,7,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Fried chicken,French fries,0,Fried chicken,French fries,without,7,7,8,8,8,8,7,7,8,7,7,6,8,7,9,9,6,5,7,6,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Grilled Cheeses,Chicken wings,0,Grilled Cheeses,Grilled Cheeses,with,7,6,8,7,8,7,7,8,8,7,7,6,8,7,9,8,6,5,7,6,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Grilled Cheeses,Chicken wings,0,Grilled Cheeses,Grilled Cheeses,without,7,7,8,8,8,8,7,9,8,8,7,7,8,8,9,9,6,6,7,7,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Grilled Cheeses,Chicken wings,0,Grilled Cheeses,Chicken wings,with,7,8,8,7,8,9,7,6,8,7,7,6,8,7,9,8,6,5,7,8,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Grilled Cheeses,Chicken wings,0,Grilled Cheeses,Chicken wings,without,7,7,8,8,8,8,7,6,8,7,7,7,8,8,9,9,6,5,7,8,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,French fries,0,Hamburgers,Hamburgers,with,7,7,8,7,8,8,7,8,8,9,7,7,8,8,9,9,6,6,7,7,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,French fries,0,Hamburgers,Hamburgers,without,7,7,8,8,8,8,7,7,8,9,7,7,8,8,9,9,6,6,7,8,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,French fries,0,Hamburgers,French fries,with,7,7,8,8,8,8,7,7,8,7,7,7,8,8,9,9,6,6,7,7,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,French fries,0,Hamburgers,French fries,without,7,7,8,8,8,8,7,7,8,9,7,6,8,7,9,9,6,5,7,8,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Fried chicken,0,Fried chicken,Hamburgers,with,7,7,8,7,8,7,7,8,8,8,7,6,8,7,9,8,6,5,7,8,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Fried chicken,0,Fried chicken.,Hamburgers,without,7,7,8,8,8,8,7,7,8,9,7,7,8,8,9,9,6,6,7,7,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Fried chicken,0,Fried chicken,Fried chicken,with,7,7,8,7,8,9,7,6,8,7,7,6,8,7,9,8,6,5,7,8,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Hamburgers,Fried chicken,0,Fried chicken.,Fried chicken,without,7,7,8,8,8,9,7,7,8,8,7,7,8,8,9,9,6,6,7,7,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Mashed potatoes,Chicken wings,0,Chicken wings,Mashed potatoes,with,7,6,8,7,8,7,7,7,8,7,7,8,8,8,9,8,6,6,7,7,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Mashed potatoes,Chicken wings,0,Chicken wings.,Mashed potatoes,without,7,7,8,8,8,8,7,7,8,8,7,6,8,7,9,9,6,5,7,8,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Mashed potatoes,Chicken wings,0,Chicken wings,Chicken wings,with,7,8,8,7,8,9,7,8,8,9,7,6,8,7,9,9,6,5,7,8,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Mashed potatoes,Chicken wings,0,Chicken wings.,Chicken wings,without,7,7,8,8,8,8,7,7,8,8,7,6,8,7,9,9,6,5,7,6,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Salad,3,Pizza,Pizza,with,7,7,8,7,8,7,7,8,8,7,7,6,8,7,9,8,6,7,7,8,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Salad,3,Pizza,Pizza,without,7,7,8,8,8,8,7,7,8,8,7,7,8,8,9,9,6,6,7,7,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Salad,3,Pizza,Salad,with,7,7,8,8,8,8,7,7,8,8,7,7,8,8,9,9,6,6,7,7,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Salad,3,Pizza,Salad,without,7,7,8,8,8,8,7,7,8,8,7,7,8,8,9,9,6,6,7,8,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Sushi,2,Pizza,Pizza,with,7,7,8,7,8,7,7,8,8,7,7,6,8,7,9,8,6,7,7,9,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Sushi,2,Pizza,Pizza,without,7,7,8,8,8,8,7,7,8,8,7,7,8,8,9,9,6,6,7,7,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Sushi,2,Pizza,Sushi,with,7,7,8,8,8,8,7,7,8,8,7,7,8,8,9,9,6,6,7,8,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Sushi,2,Pizza,Sushi,without,7,7,8,8,8,8,7,7,8,8,7,7,8,8,9,9,6,6,7,8,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Mashed potatoes,2,Pizza,Pizza,with,7,7,8,7,8,7,7,8,8,7,7,6,8,7,9,8,6,7,7,8,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Mashed potatoes,2,Pizza,Pizza,without,7,7,8,8,8,8,7,7,8,8,7,6,8,7,9,9,6,5,7,8,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Mashed potatoes,2,Pizza,Mashed potatoes,with,7,7,8,8,8,8,7,7,8,8,7,9,8,8,9,7,6,6,7,7,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Mashed potatoes,2,Pizza,Mashed potatoes,without,7,7,8,8,8,8,7,7,8,8,7,6,8,7,9,9,6,5,7,8,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Grilled Cheeses,2,Pizza,Pizza,with,7,7,8,7,8,7,7,6,8,7,7,6,8,7,9,8,6,5,7,8,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Grilled Cheeses,2,Pizza,Pizza,without,7,7,8,8,8,8,7,6,8,8,7,7,8,8,9,9,6,5,7,7,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Grilled Cheeses,2,Pizza,Grilled Cheeses,with,7,7,8,8,8,8,7,9,8,8,7,7,8,8,9,7,6,6,7,7,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Grilled Cheeses,2,Pizza,Grilled Cheeses,without,7,7,8,8,8,8,7,9,8,8,7,7,8,8,9,9,6,6,7,7,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Chicken wings,2,Pizza,Pizza,with,7,7,8,7,8,7,7,8,8,7,7,6,8,7,9,8,6,7,7,8,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Chicken wings,2,Pizza,Pizza,without,7,7,8,8,8,8,7,7,8,8,7,7,8,9,9,9,6,6,7,8,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Chicken wings,2,Pizza,Chicken wings,with,7,8,8,7,8,7,7,6,8,7,7,6,8,7,9,8,6,5,7,8,,,,,,,,,,,,,,,,,,,,
self,food,,,,,,,,,,,,,,,,,,,,,Pizza,Chicken wings,2,Pizza,Chicken wings,without,7,7,8,8,8,8,7,7,8,8,7,7,8,8,9,9,6,6,7,7,,,,,,,,,,,,,,,,,,,,
self,fruit,,,,,,,,,,,,,,,,,,,,,Cherry,Banana,0,Banana,Cherry,with,,,,,,,,,,,,,,,,,,,,,7,7,8,6,8,9,7,7,9,9,8,8,6,6,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Cherry,Banana,0,Banana,Cherry,without,,,,,,,,,,,,,,,,,,,,,7,7,8,6,8,8,7,7,9,9,8,7,6,6,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Cherry,Banana,0,Banana,Banana,with,,,,,,,,,,,,,,,,,,,,,7,7,8,6,8,8,7,7,9,9,8,8,6,6,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Cherry,Banana,0,Banana,Banana,without,,,,,,,,,,,,,,,,,,,,,7,7,8,8,8,6,7,7,9,9,8,8,6,7,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Kiwi,Apple,0,Kiwi,Kiwi,with,,,,,,,,,,,,,,,,,,,,,7,6,8,7,8,8,7,8,9,9,8,7,6,7,8,8,9,9,8,9
self,fruit,,,,,,,,,,,,,,,,,,,,,Kiwi,Apple,0,Apple,Kiwi,without,,,,,,,,,,,,,,,,,,,,,7,7,8,8,8,8,7,9,9,9,8,7,6,7,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Kiwi,Apple,0,Kiwi,Apple,with,,,,,,,,,,,,,,,,,,,,,7,8,8,7,8,7,7,6,9,8,8,7,6,5,8,7,9,8,8,9
self,fruit,,,,,,,,,,,,,,,,,,,,,Kiwi,Apple,0,Apple,Apple,without,,,,,,,,,,,,,,,,,,,,,7,7,8,8,8,8,7,6,9,9,8,8,6,7,8,9,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Banana,0,Banana,Orange,with,,,,,,,,,,,,,,,,,,,,,7,7,8,7,8,8,7,7,9,9,8,9,6,6,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Banana,0,Banana,Orange,without,,,,,,,,,,,,,,,,,,,,,7,7,8,6,8,8,7,7,9,9,8,8,6,7,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Banana,0,Banana,Banana,with,,,,,,,,,,,,,,,,,,,,,7,7,8,9,8,8,7,7,9,9,8,7,6,6,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Banana,0,Banana,Banana,without,,,,,,,,,,,,,,,,,,,,,7,7,8,8,8,6,7,7,9,9,8,8,6,7,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Cherry,0,Cherry,Orange,with,,,,,,,,,,,,,,,,,,,,,7,7,8,7,8,7,7,7,9,8,8,9,6,6,8,8,9,8,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Cherry,0,Orange,Orange,without,,,,,,,,,,,,,,,,,,,,,7,7,8,8,8,6,7,7,9,9,8,8,6,7,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Cherry,0,Cherry,Cherry,with,,,,,,,,,,,,,,,,,,,,,7,7,8,7,8,9,7,7,9,8,8,7,6,6,8,8,9,8,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Orange,Cherry,0,Orange,Cherry,without,,,,,,,,,,,,,,,,,,,,,7,7,8,8,8,9,7,7,9,8,8,8,6,6,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Banana,0,Pineapple,Pineapple,with,,,,,,,,,,,,,,,,,,,,,7,7,8,6,8,8,7,7,9,9,8,7,6,6,8,9,9,8,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Banana,0,Banana,Pineapple,without,,,,,,,,,,,,,,,,,,,,,7,7,8,6,8,8,7,7,9,9,8,8,6,7,8,9,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Banana,0,Pineapple,Banana,with,,,,,,,,,,,,,,,,,,,,,7,7,8,6,8,8,7,7,9,8,8,7,6,6,8,7,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Pineapple,Banana,0,Banana,Banana,without,,,,,,,,,,,,,,,,,,,,,7,7,8,8,8,6,7,7,9,9,8,8,6,6,8,7,9,8,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Papaya,3,Strawberry,Strawberry,with,,,,,,,,,,,,,,,,,,,,,7,7,8,7,8,8,7,7,9,8,8,7,6,7,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Papaya,3,Strawberry,Strawberry,without,,,,,,,,,,,,,,,,,,,,,7,7,8,7,8,8,7,6,9,8,8,7,6,5,8,7,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Papaya,3,Strawberry,Papaya,with,,,,,,,,,,,,,,,,,,,,,7,7,8,8,8,8,7,7,9,9,8,8,6,7,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Papaya,3,Strawberry,Papaya,without,,,,,,,,,,,,,,,,,,,,,7,7,8,8,8,6,7,7,9,9,8,8,6,7,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Mango,Papaya,3,Mango,Mango,with,,,,,,,,,,,,,,,,,,,,,7,7,8,7,8,8,7,7,9,8,8,7,6,7,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Mango,Papaya,3,Mango,Mango,without,,,,,,,,,,,,,,,,,,,,,7,7,8,8,8,8,7,7,9,9,8,8,6,6,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Mango,Papaya,3,Mango,Papaya,with,,,,,,,,,,,,,,,,,,,,,7,7,8,8,8,8,7,7,9,9,8,8,6,9,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Mango,Papaya,3,Mango,Papaya,without,,,,,,,,,,,,,,,,,,,,,7,7,8,8,8,8,7,7,9,9,8,8,6,6,8,8,9,9,8,9
self,fruit,,,,,,,,,,,,,,,,,,,,,Watermelon,Papaya,2,Watermelon,Watermelon,with,,,,,,,,,,,,,,,,,,,,,7,7,8,7,8,8,7,6,9,8,8,7,6,5,8,7,9,9,8,9
self,fruit,,,,,,,,,,,,,,,,,,,,,Watermelon,Papaya,2,Watermelon,Watermelon,without,,,,,,,,,,,,,,,,,,,,,7,7,8,8,8,8,7,7,9,9,8,8,6,6,8,8,9,9,8,9
self,fruit,,,,,,,,,,,,,,,,,,,,,Watermelon,Papaya,2,Watermelon,Papaya,with,,,,,,,,,,,,,,,,,,,,,7,7,8,8,8,8,7,7,9,9,8,8,6,7,8,8,9,9,8,9
self,fruit,,,,,,,,,,,,,,,,,,,,,Watermelon,Papaya,2,Watermelon,Papaya,without,,,,,,,,,,,,,,,,,,,,,7,7,8,8,8,8,7,7,9,9,8,8,6,6,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Kiwi,2,Strawberry,Strawberry,with,,,,,,,,,,,,,,,,,,,,,7,7,8,7,8,8,7,6,9,8,8,7,6,7,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Kiwi,2,Strawberry,Strawberry,without,,,,,,,,,,,,,,,,,,,,,7,7,8,8,8,8,7,6,9,9,8,7,6,7,8,8,9,9,8,8
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Kiwi,2,Strawberry,Kiwi,with,,,,,,,,,,,,,,,,,,,,,7,7,8,6,8,8,7,9,9,7,8,7,6,5,8,8,9,8,8,9
self,fruit,,,,,,,,,,,,,,,,,,,,,Strawberry,Kiwi,2,Strawberry,Kiwi,without,,,,,,,,,,,,,,,,,,,,,7,7,8,8,8,6,7,8,9,9,8,7,6,6,8,8,9,9,8,8
